FID,disso,ORIG_FID,POINT_X,POINT_Y
3535,0,0,714714.415832999980000,4490902.201229999800000
3536,0,0,714673.854308999960000,4490770.819389999800000
3537,0,0,714582.155091000020000,4490652.518609999700000
3538,0,0,714553.854308999960000,4490560.819389999800000
3539,0,0,714478.004700000050000,4490516.668999999800000
3540,0,0,714434.659972999940000,4490440.013729999800000
3541,0,0,714341.349427000040000,4490323.324269999700000
3542,0,0,714314.659972999940000,4490260.013729999800000
3543,0,0,714237.770325000050000,4490129.188529999900000
3544,0,0,714255.026183999960000,4489990.423879999700000
3545,0,0,714101.349427000040000,4489813.324269999700000
3546,0,0,714074.659972999940000,4489660.013729999800000
3547,0,0,714010.997864000030000,4489572.840870000400000
3548,0,0,714027.770325000050000,4489437.958060000100000
3549,0,0,713928.673644999970000,4489302.298879999700000
3550,0,0,713915.548644999970000,4489196.668999999800000
3551,0,0,713946.559388000050000,4488947.264700000200000
3552,0,0,713850.846496999960000,4488784.432670000000000
3553,0,0,713870.460755000010000,4488626.668999999800000
3554,0,0,713844.342591000020000,4488416.668999999800000
3555,0,0,713881.242005000010000,4488120.038139999800000
3556,0,0,713834.659972999940000,4487800.013729999800000
3557,0,0,713801.349427000040000,4487773.324269999700000
3558,0,0,713774.659972999940000,4487680.013729999800000
3559,0,0,713711.349427000040000,4487593.324269999700000
3560,0,0,713684.659972999940000,4487530.013729999800000
3561,0,0,713614.611144999970000,4487434.110410000200000
3562,0,0,713625.714660999950000,4487344.872120000400000
3563,0,0,713578.004700000050000,4487306.668999999800000
3564,0,0,713578.004700000050000,4487276.668999999800000
3565,0,0,713548.004700000050000,4487276.668999999800000
3566,0,0,713531.481262000040000,4486974.837949999600000
3567,0,0,713548.004700000050000,4486736.668999999800000
3568,0,0,713534.117980999990000,4486600.555719999600000
3569,0,0,713501.891418999990000,4486542.782279999900000
3570,0,0,713467.086730999990000,4486389.574269999700000
3571,0,0,713278.004700000050000,4486226.668999999800000
3572,0,0,713235.538880000010000,4486179.134820000300000
3573,0,0,713125.353332999980000,4486080.697320000300000
3574,0,0,713004.064269999970000,4485913.558650000000000
3575,0,0,712791.251769999970000,4485723.421930000200000
3576,0,0,712561.505677000040000,4485466.268609999700000
3577,0,0,712452.155091000020000,4485432.518609999700000
3578,0,0,712198.605285999950000,4485211.371150000000000
3579,0,0,712092.155091000020000,4485162.518609999700000
3580,0,0,711964.757630000010000,4485019.916070000300000
3581,0,0,711778.605285999950000,4484853.597710000400000
3582,0,0,711619.186341000020000,4484649.193409999800000
3583,0,0,711493.517394999970000,4484536.927790000100000
3584,0,0,711463.854308999960000,4484440.819389999800000
3585,0,0,711402.155091000020000,4484352.518609999700000
3586,0,0,711348.029114000030000,4484234.554739999600000
3587,0,0,711328.004700000050000,4484216.668999999800000
3588,0,0,711309.445130000010000,4484175.228570000300000
3589,0,0,711286.564269999970000,4484048.109430000200000
3590,0,0,711219.445130000010000,4483965.228570000300000
3591,0,0,711186.632630000010000,4483868.959040000100000
3592,0,0,711118.004700000050000,4483826.668999999800000
3593,0,0,711161.700989000030000,4483701.981499999800000
3594,0,0,711072.433410999950000,4483572.240290000100000
3595,0,0,711043.575989000030000,4483421.097710000400000
3596,0,0,711012.433410999950000,4483332.240290000100000
3597,0,0,710963.390442000000000,4483075.350639999800000
3598,0,0,710891.261535999950000,4482970.541070000300000
3599,0,0,710902.584778000020000,4482684.823300000300000
3600,0,0,710830.177552000040000,4482547.977590000300000
3601,0,0,710833.619933999960000,4482461.156299999900000
3602,0,0,710772.433410999950000,4482372.240290000100000
3603,0,0,710743.575989000030000,4482311.097710000400000
3604,0,0,710668.004700000050000,4482206.668999999800000
3605,0,0,710638.004700000050000,4482146.668999999800000
3606,0,0,710624.117980999990000,4482010.555719999600000
3607,0,0,710501.891418999990000,4481862.782279999900000
3608,0,0,710460.231262000040000,4481769.442440000400000
3609,0,0,710411.891418999990000,4481682.782279999900000
3610,0,0,710384.117980999990000,4481560.555719999600000
3611,0,0,710351.891418999990000,4481502.782279999900000
3612,0,0,710324.117980999990000,4481440.555719999600000
3613,0,0,710261.891418999990000,4481352.782279999900000
3614,0,0,710232.433410999950000,4481254.945369999900000
3615,0,0,710167.218567000000000,4481198.753960000400000
3616,0,0,710174.279114000030000,4481110.775449999600000
3617,0,0,710111.891418999990000,4481022.782279999900000
3618,0,0,710079.342591000020000,4480879.535210000400000
3619,0,0,709989.620910999950000,4480718.724659999800000
3620,0,0,709994.279114000030000,4480660.775449999600000
3621,0,0,709931.891418999990000,4480572.782279999900000
3622,0,0,709904.117980999990000,4480480.555719999600000
3623,0,0,709841.891418999990000,4480392.782279999900000
3624,0,0,709814.117980999990000,4480210.555719999600000
3625,0,0,709775.006653000020000,4480140.448300000300000
3626,0,0,709749.386535999950000,4479821.668999999800000
3627,0,0,709756.447082999980000,4479733.836969999600000
3628,0,0,709670.079894999970000,4479612.020560000100000
3629,0,0,709699.669739000030000,4479243.802790000100000
3630,0,0,709664.117980999990000,4479010.555719999600000
3631,0,0,709596.896302000040000,4478952.635800000300000
3632,0,0,709611.368957999980000,4478772.635800000300000
3633,0,0,709541.891418999990000,4478712.782279999900000
3634,0,0,709514.117980999990000,4478530.555719999600000
3635,0,0,709451.730285999950000,4478442.562549999900000
3636,0,0,709457.824035999950000,4478366.668999999800000
3637,0,0,709439.747864000030000,4478141.668999999800000
3638,0,0,709463.859192000000000,4477841.668999999800000
3639,0,0,709443.190246999960000,4477584.515680000200000
3640,0,0,709481.891418999990000,4477330.555719999600000
3641,0,0,709514.117980999990000,4477272.782279999900000
3642,0,0,709545.260558999960000,4477169.335020000100000
3643,0,0,709661.891418999990000,4477068.861379999700000
3644,0,0,709617.096496999960000,4476958.675839999700000
3645,0,0,709361.115052000040000,4476758.197320000300000
3646,0,0,709302.037903000020000,4476762.958060000100000
3647,0,0,709225.338683999960000,4476673.924859999700000
3648,0,0,709121.891418999990000,4476642.782279999900000
3649,0,0,709062.037903000020000,4476573.304739999600000
3650,0,0,708910.089660999950000,4476585.521540000100000
3651,0,0,708840.231263000050000,4476504.442440000400000
3652,0,0,708701.891418999990000,4476462.782279999900000
3653,0,0,708608.331847999940000,4476396.454160000200000
3654,0,0,708478.004700000050000,4476416.668999999800000
3655,0,0,708460.250793999990000,4476404.422910000200000
3656,0,0,708398.331847999940000,4476314.715870000400000
3657,0,0,708328.004700000050000,4476296.668999999800000
3658,0,0,708041.613097999940000,4476312.064509999900000
3659,0,0,707955.011535999950000,4476221.918019999700000
3660,0,0,707860.997864000030000,4476191.419979999800000
3661,0,0,707760.319153000020000,4476086.625049999900000
3662,0,0,707620.997864000030000,4476041.419979999800000
3663,0,0,707447.325989000030000,4475860.658259999900000
3664,0,0,707382.726380000010000,4475861.976619999900000
3665,0,0,707293.297668999990000,4475801.376029999900000
3666,0,0,707199.283996999960000,4475770.863339999700000
3667,0,0,707113.297668999990000,4475681.376029999900000
3668,0,0,707022.711730999990000,4475651.961969999600000
3669,0,0,706963.297668999990000,4475621.376029999900000
3670,0,0,706864.157043999990000,4475589.193409999800000
3671,0,0,706693.297668999990000,4475411.376029999900000
3672,0,0,706601.510558999960000,4475323.163139999800000
3673,0,0,706485.011535999950000,4475201.918019999700000
3674,0,0,706392.711730999990000,4475171.961969999600000
3675,0,0,706250.680480999990000,4475075.692440000400000
3676,0,0,705868.854308999960000,4475083.485410000200000
3677,0,0,704799.811341000020000,4475048.285210000400000
3678,0,0,704638.004700000050000,4475066.668999999800000
3679,0,0,704571.574035999950000,4475080.086969999600000
3680,0,0,704548.004700000050000,4475126.668999999800000
3681,0,0,704494.889466000020000,4475148.026420000000000
3682,0,0,704300.929505000010000,4475114.627980000300000
3683,0,0,704177.413880000010000,4475191.078180000200000
3684,0,0,704080.807433999960000,4475229.471730000300000
3685,0,0,704025.201966000020000,4475263.866270000100000
3686,0,0,703840.807433999960000,4475289.471730000300000
3687,0,0,703726.681457999980000,4475375.340880000000000
3688,0,0,703648.004700000050000,4475396.668999999800000
3689,0,0,703535.636535999950000,4475404.300839999700000
3690,0,0,703490.372864000030000,4475449.037159999800000
3691,0,0,703378.004700000050000,4475456.668999999800000
3692,0,0,703311.574035999950000,4475470.086969999600000
3693,0,0,703288.004700000050000,4475516.668999999800000
3694,0,0,703270.250793999990000,4475528.915090000300000
3695,0,0,703103.390442000000000,4475569.916070000300000
3696,0,0,703078.004700000050000,4475606.668999999800000
3697,0,0,703048.004700000050000,4475606.668999999800000
3698,0,0,702947.443177000040000,4475623.749080000400000
3699,0,0,702868.004700000050000,4475726.668999999800000
3700,0,0,702823.575989000030000,4475764.945369999900000
3701,0,0,702794.117980999990000,4475862.782279999900000
3702,0,0,702722.472472999940000,4475991.205129999700000
3703,0,0,702563.449035999950000,4476062.176810000100000
3704,0,0,702524.117980999990000,4476192.782279999900000
3705,0,0,702385.939269999970000,4476369.222710000400000
3706,0,0,702281.891418999990000,4476400.555719999600000
3707,0,0,702142.350403000020000,4476478.397520000100000
3708,0,0,701964.606262000040000,4476684.720759999900000
3709,0,0,701861.891418999990000,4476730.555719999600000
3710,0,0,701584.860168999990000,4476933.524469999600000
3711,0,0,701501.891418999990000,4476970.555719999600000
3712,0,0,701414.117980999990000,4477032.782279999900000
3713,0,0,701321.891418999990000,4477060.555719999600000
3714,0,0,701264.117980999990000,4477092.782279999900000
3715,0,0,701149.450013000050000,4477127.308650000000000
3716,0,0,701024.117980999990000,4477272.782279999900000
3717,0,0,700931.891418999990000,4477300.555719999600000
3718,0,0,700874.117980999990000,4477332.782279999900000
3719,0,0,700652.531067000000000,4477361.771540000100000
3720,0,0,700588.004700000050000,4477436.668999999800000
3721,0,0,700498.004700000050000,4477436.668999999800000
3722,0,0,700498.004700000050000,4477466.668999999800000
3723,0,0,700399.581847999940000,4477445.633840000300000
3724,0,0,700303.854308999960000,4477512.518609999700000
3725,0,0,700212.155091000020000,4477540.819389999800000
3726,0,0,700149.210755000010000,4477611.278370000400000
3727,0,0,699834.093567000000000,4477592.499080000400000
3728,0,0,699733.854308999960000,4477662.518609999700000
3729,0,0,699672.155091000020000,4477690.819389999800000
3730,0,0,699581.364075000050000,4477754.247130000000000
3731,0,0,699523.004700000050000,4477750.775449999600000
3732,0,0,699470.724427000040000,4477753.895560000100000
3733,0,0,699343.854308999960000,4477842.518609999700000
3734,0,0,699282.155091000020000,4477870.819389999800000
3735,0,0,699193.854308999960000,4477932.518609999700000
3736,0,0,699102.741028000020000,4477974.325249999800000
3737,0,0,698952.155091000020000,4478020.819389999800000
3738,0,0,698863.854308999960000,4478082.518609999700000
3739,0,0,698802.155091000020000,4478110.819389999800000
3740,0,0,698710.939269999970000,4478174.540090000300000
3741,0,0,698458.004700000050000,4478156.668999999800000
3742,0,0,698315.241028000020000,4478178.377980000300000
3743,0,0,697783.077942000000000,4478140.775449999600000
3744,0,0,697644.181457999980000,4478149.051810000100000
3745,0,0,697522.233216000020000,4478082.782279999900000
3746,0,0,697316.408019999970000,4478034.881889999800000
3747,0,0,697288.004700000050000,4478066.668999999800000
3748,0,0,697099.992005000010000,4477904.686580000400000
3749,0,0,697078.004700000050000,4477736.668999999800000
3750,0,0,697121.071105999990000,4477627.113339999700000
3751,0,0,697094.938293999990000,4477479.735410000200000
3752,0,0,697018.004700000050000,4477376.668999999800000
3753,0,0,697035.861144999970000,4477228.294979999800000
3754,0,0,697018.004700000050000,4477046.668999999800000
3755,0,0,697038.468567000000000,4476718.368219999600000
3756,0,0,697028.771302000040000,4476555.668019999700000
3757,0,0,697093.854308999960000,4476462.518609999700000
3758,0,0,697122.155091000020000,4476370.819389999800000
3759,0,0,697166.056457999980000,4476331.605519999700000
3760,0,0,697273.854308999960000,4476192.518609999700000
3761,0,0,697302.155091000020000,4476100.819389999800000
3762,0,0,697363.854308999960000,4476012.518609999700000
3763,0,0,697392.155091000020000,4475920.819389999800000
3764,0,0,697453.854308999960000,4475892.518609999700000
3765,0,0,697468.004700000050000,4475846.668999999800000
3766,0,0,697539.957825000050000,4475796.996150000000000
3767,0,0,697570.250793999990000,4475678.915090000300000
3768,0,0,697875.758605999990000,4475354.422910000200000
3769,0,0,697888.004700000050000,4475276.668999999800000
3770,0,0,697976.744933999960000,4475215.409230000300000
3771,0,0,698038.004700000050000,4475126.668999999800000
3772,0,0,698143.854308999960000,4474932.518609999700000
3773,0,0,698172.155091000020000,4474840.819389999800000
3774,0,0,698233.854308999960000,4474752.518609999700000
3775,0,0,698263.517394999970000,4474656.410210000400000
3776,0,0,698323.854308999960000,4474602.518609999700000
3777,0,0,698352.155091000020000,4474450.819389999800000
3778,0,0,698417.413880000010000,4474330.731499999800000
3779,0,0,698410.411927000040000,4474213.089900000000000
3780,0,0,698503.854308999960000,4474092.518609999700000
3781,0,0,698518.004700000050000,4474046.668999999800000
3782,0,0,698518.004700000050000,4473806.668999999800000
3783,0,0,698589.957825000050000,4473756.996150000000000
3784,0,0,698608.004700000050000,4473686.668999999800000
3785,0,0,698621.891418999990000,4473490.555719999600000
3786,0,0,698675.079894999970000,4473395.209040000100000
3787,0,0,698707.145325000050000,4472996.229550000300000
